market,month,year,quantity,priceMin,priceMax,priceMod,city,state,date,lon,lat
PIMPALGAON(MS),April,2012,243071,248,553,417,PIMPALGAON,MS,2012-04-01,73.9873787,20.1699678
PIMPALGAON(MS),April,2013,346038,606,963,809,PIMPALGAON,MS,2013-04-01,73.9873787,20.1699678
PIMPALGAON(MS),April,2014,86855,222,1082,748,PIMPALGAON,MS,2014-04-01,73.9873787,20.1699678
PIMPALGAON(MS),April,2015,408437,492,1587,1022,PIMPALGAON,MS,2015-04-01,73.9873787,20.1699678
PIMPALGAON(MS),May,1998,231145,207,381,297,PIMPALGAON,MS,1998-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,1999,283161,334,616,493,PIMPALGAON,MS,1999-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2000,264922,141,302,222,PIMPALGAON,MS,2000-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2001,269259,124,282,220,PIMPALGAON,MS,2001-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2002,299814,120,258,204,PIMPALGAON,MS,2002-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2003,299435,212,379,335,PIMPALGAON,MS,2003-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2004,292636,183,388,310,PIMPALGAON,MS,2004-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2005,399479,119,348,225,PIMPALGAON,MS,2005-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2006,345639,116,303,224,PIMPALGAON,MS,2006-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2007,417858,349,587,488,PIMPALGAON,MS,2007-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2008,612790,153,328,253,PIMPALGAON,MS,2008-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2009,416235,317,614,475,PIMPALGAON,MS,2009-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2010,262795,306,720,589,PIMPALGAON,MS,2010-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2011,249671,243,744,597,PIMPALGAON,MS,2011-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2012,486334,183,562,363,PIMPALGAON,MS,2012-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2013,550571,605,1112,898,PIMPALGAON,MS,2013-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2014,82747,274,1233,624,PIMPALGAON,MS,2014-05-01,73.9873787,20.1699678
PIMPALGAON(MS),May,2015,469054,558,1891,1145,PIMPALGAON,MS,2015-05-01,73.9873787,20.1699678
PIMPALGAON(MS),June,1998,188485,435,682,576,PIMPALGAON,MS,1998-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,1999,157910,311,548,469,PIMPALGAON,MS,1999-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2000,227715,133,317,200,PIMPALGAON,MS,2000-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2001,224026,238,346,304,PIMPALGAON,MS,2001-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2002,211636,194,343,295,PIMPALGAON,MS,2002-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2003,194841,299,489,449,PIMPALGAON,MS,2003-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2004,220410,217,459,382,PIMPALGAON,MS,2004-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2005,266523,137,377,292,PIMPALGAON,MS,2005-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2006,340936,201,379,308,PIMPALGAON,MS,2006-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2007,207113,541,873,789,PIMPALGAON,MS,2007-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2008,419648,265,435,372,PIMPALGAON,MS,2008-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2009,306110,377,774,636,PIMPALGAON,MS,2009-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2010,190850,304,791,633,PIMPALGAON,MS,2010-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2011,193586,341,861,703,PIMPALGAON,MS,2011-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2012,374042,236,608,456,PIMPALGAON,MS,2012-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2013,260163,850,1572,1394,PIMPALGAON,MS,2013-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2014,75037,325,1681,916,PIMPALGAON,MS,2014-06-01,73.9873787,20.1699678
PIMPALGAON(MS),June,2015,303647,751,2032,1445,PIMPALGAON,MS,2015-06-01,73.9873787,20.1699678
PIMPALGAON(MS),July,1997,174521,92,225,151,PIMPALGAON,MS,1997-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,1998,100632,691,935,870,PIMPALGAON,MS,1998-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,1999,161917,304,501,441,PIMPALGAON,MS,1999-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2000,195125,144,296,215,PIMPALGAON,MS,2000-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2001,172923,323,395,360,PIMPALGAON,MS,2001-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2002,253206,279,386,351,PIMPALGAON,MS,2002-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2003,208675,326,493,461,PIMPALGAON,MS,2003-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2004,248298,253,432,367,PIMPALGAON,MS,2004-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2005,228900,232,444,352,PIMPALGAON,MS,2005-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2006,296728,204,371,324,PIMPALGAON,MS,2006-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2007,211745,737,902,848,PIMPALGAON,MS,2007-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2008,412486,511,762,685,PIMPALGAON,MS,2008-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2009,294277,444,675,611,PIMPALGAON,MS,2009-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2010,292597,347,801,650,PIMPALGAON,MS,2010-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2011,169724,405,952,816,PIMPALGAON,MS,2011-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2012,408216,293,685,555,PIMPALGAON,MS,2012-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2013,195282,1509,2251,2087,PIMPALGAON,MS,2013-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2014,67536,501,2162,1366,PIMPALGAON,MS,2014-07-01,73.9873787,20.1699678
PIMPALGAON(MS),July,2015,248556,1020,2572,1882,PIMPALGAON,MS,2015-07-01,73.9873787,20.1699678
PIMPALGAON(MS),August,1997,143686,121,256,201,PIMPALGAON,MS,1997-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,1998,91603,1129,1468,1385,PIMPALGAON,MS,1998-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,1999,133320,341,433,395,PIMPALGAON,MS,1999-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2000,168538,168,322,269,PIMPALGAON,MS,2000-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2001,116834,466,587,533,PIMPALGAON,MS,2001-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2002,161841,349,488,446,PIMPALGAON,MS,2002-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2003,225663,367,561,508,PIMPALGAON,MS,2003-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2004,231096,306,449,397,PIMPALGAON,MS,2004-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2005,233823,390,738,622,PIMPALGAON,MS,2005-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2006,286370,235,428,358,PIMPALGAON,MS,2006-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2007,177108,989,1251,1163,PIMPALGAON,MS,2007-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2008,297173,676,852,775,PIMPALGAON,MS,2008-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2009,303981,439,733,639,PIMPALGAON,MS,2009-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2010,284670,416,984,830,PIMPALGAON,MS,2010-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2011,221839,474,1229,1046,PIMPALGAON,MS,2011-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2012,330554,320,776,608,PIMPALGAON,MS,2012-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2013,150787,2834,4068,3712,PIMPALGAON,MS,2013-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2014,98372,500,1732,1200,PIMPALGAON,MS,2014-08-01,73.9873787,20.1699678
PIMPALGAON(MS),August,2015,108548,2209,4740,4163,PIMPALGAON,MS,2015-08-01,73.9873787,20.1699678
PIMPALGAON(MS),September,1997,194398,136,313,260,PIMPALGAON,MS,1997-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,1998,79488,1610,1952,1862,PIMPALGAON,MS,1998-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,1999,88508,482,664,608,PIMPALGAON,MS,1999-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2000,167785,218,369,309,PIMPALGAON,MS,2000-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2001,143247,415,569,506,PIMPALGAON,MS,2001-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2002,156036,373,493,447,PIMPALGAON,MS,2002-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2003,194538,357,597,538,PIMPALGAON,MS,2003-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2004,227282,312,483,407,PIMPALGAON,MS,2004-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2005,151555,615,1076,919,PIMPALGAON,MS,2005-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2006,272222,160,469,342,PIMPALGAON,MS,2006-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2007,105812,1201,1560,1473,PIMPALGAON,MS,2007-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2008,225979,478,754,645,PIMPALGAON,MS,2008-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2009,336323,432,774,650,PIMPALGAON,MS,2009-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2010,296521,587,1542,1336,PIMPALGAON,MS,2010-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2011,233103,578,1208,1043,PIMPALGAON,MS,2011-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2012,233410,260,741,505,PIMPALGAON,MS,2012-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2013,72823,3356,4996,4650,PIMPALGAON,MS,2013-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2014,271715,648,1853,1316,PIMPALGAON,MS,2014-09-01,73.9873787,20.1699678
PIMPALGAON(MS),September,2015,67793,2482,4672,4167,PIMPALGAON,MS,2015-09-01,73.9873787,20.1699678
PIMPALGAON(MS),October,1997,103984,251,413,345,PIMPALGAON,MS,1997-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,1998,14571,2197,3051,2754,PIMPALGAON,MS,1998-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,1999,98673,440,662,587,PIMPALGAON,MS,1999-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2000,145614,328,543,465,PIMPALGAON,MS,2000-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2001,155299,404,631,565,PIMPALGAON,MS,2001-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2002,117027,404,682,612,PIMPALGAON,MS,2002-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2003,100835,393,895,788,PIMPALGAON,MS,2003-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2004,123584,341,615,532,PIMPALGAON,MS,2004-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2005,42673,789,1286,1129,PIMPALGAON,MS,2005-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2006,209257,189,527,378,PIMPALGAON,MS,2006-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2007,46973,968,1459,1334,PIMPALGAON,MS,2007-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2008,272917,386,770,635,PIMPALGAON,MS,2008-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2009,195101,627,1553,1340,PIMPALGAON,MS,2009-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2010,219823,715,1646,1383,PIMPALGAON,MS,2010-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2011,242284,513,1022,860,PIMPALGAON,MS,2011-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2012,215464,388,1064,827,PIMPALGAON,MS,2012-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2013,33626,2515,5140,4134,PIMPALGAON,MS,2013-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2014,133119,704,1807,1377,PIMPALGAON,MS,2014-10-01,73.9873787,20.1699678
PIMPALGAON(MS),October,2015,82731,1513,3591,2858,PIMPALGAON,MS,2015-10-01,73.9873787,20.1699678
PIMPALGAON(MS),November,1997,123900,383,861,655,PIMPALGAON,MS,1997-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,1998,61590,892,2061,1513,PIMPALGAON,MS,1998-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,1999,74820,239,487,396,PIMPALGAON,MS,1999-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2000,90442,410,735,602,PIMPALGAON,MS,2000-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2001,153099,463,857,742,PIMPALGAON,MS,2001-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2002,205478,286,457,402,PIMPALGAON,MS,2002-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2003,241440,355,741,630,PIMPALGAON,MS,2003-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2004,104740,203,517,418,PIMPALGAON,MS,2004-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2005,69682,863,1305,1134,PIMPALGAON,MS,2005-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2006,198482,226,736,597,PIMPALGAON,MS,2006-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2007,144925,457,769,666,PIMPALGAON,MS,2007-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2008,207039,592,1126,983,PIMPALGAON,MS,2008-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2009,150679,687,1867,1316,PIMPALGAON,MS,2009-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2010,171350,496,2634,1586,PIMPALGAON,MS,2010-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2011,277760,418,1082,789,PIMPALGAON,MS,2011-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2012,158414,488,1377,969,PIMPALGAON,MS,2012-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2013,232751,1706,3754,2936,PIMPALGAON,MS,2013-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2014,80227,892,1757,1471,PIMPALGAON,MS,2014-11-01,73.9873787,20.1699678
PIMPALGAON(MS),November,2015,303269,733,2798,1854,PIMPALGAON,MS,2015-11-01,73.9873787,20.1699678
PIMPALGAON(MS),December,1997,113545,415,1255,881,PIMPALGAON,MS,1997-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,1998,172317,847,1180,1069,PIMPALGAON,MS,1998-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,1999,257928,209,357,316,PIMPALGAON,MS,1999-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2000,221441,385,591,531,PIMPALGAON,MS,2000-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2001,331558,327,472,411,PIMPALGAON,MS,2001-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2002,344520,203,304,258,PIMPALGAON,MS,2002-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2003,371518,492,789,697,PIMPALGAON,MS,2003-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2004,275954,205,431,339,PIMPALGAON,MS,2004-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2005,340691,440,621,546,PIMPALGAON,MS,2005-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2006,415497,434,842,706,PIMPALGAON,MS,2006-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2007,468432,379,558,479,PIMPALGAON,MS,2007-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2008,467287,748,1229,1074,PIMPALGAON,MS,2008-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2009,228197,494,1960,1182,PIMPALGAON,MS,2009-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2010,135783,815,3501,1832,PIMPALGAON,MS,2010-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2011,365202,298,702,584,PIMPALGAON,MS,2011-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2012,365489,656,1426,1183,PIMPALGAON,MS,2012-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2013,371551,953,1669,1306,PIMPALGAON,MS,2013-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2014,312503,979,1714,1453,PIMPALGAON,MS,2014-12-01,73.9873787,20.1699678
PIMPALGAON(MS),December,2015,455240,509,1711,1111,PIMPALGAON,MS,2015-12-01,73.9873787,20.1699678
PUNE(MS),January,1999,261782,313,648,502,PUNE,MS,1999-01-01,73.8567437,18.5204303
PUNE(MS),January,2000,322302,169,320,267,PUNE,MS,2000-01-01,73.8567437,18.5204303
PUNE(MS),January,2001,360779,385,581,519,PUNE,MS,2001-01-01,73.8567437,18.5204303
PUNE(MS),January,2002,385025,215,363,287,PUNE,MS,2002-01-01,73.8567437,18.5204303
PUNE(MS),January,2003,277080,206,328,270,PUNE,MS,2003-01-01,73.8567437,18.5204303
PUNE(MS),January,2004,322593,600,908,774,PUNE,MS,2004-01-01,73.8567437,18.5204303
PUNE(MS),January,2005,258031,143,481,364,PUNE,MS,2005-01-01,73.8567437,18.5204303
PUNE(MS),January,2006,386215,158,439,330,PUNE,MS,2006-01-01,73.8567437,18.5204303
PUNE(MS),January,2007,271798,492,1192,830,PUNE,MS,2007-01-01,73.8567437,18.5204303
PUNE(MS),January,2008,320459,210,525,370,PUNE,MS,2008-01-01,73.8567437,18.5204303
PUNE(MS),January,2009,342072,815,1556,1199,PUNE,MS,2009-01-01,73.8567437,18.5204303
PUNE(MS),January,2010,412844,956,1778,1357,PUNE,MS,2010-01-01,73.8567437,18.5204303
PUNE(MS),January,2011,333902,1531,3498,2506,PUNE,MS,2011-01-01,73.8567437,18.5204303
PUNE(MS),January,2012,379607,268,578,423,PUNE,MS,2012-01-01,73.8567437,18.5204303
PUNE(MS),January,2013,379741,648,1683,1166,PUNE,MS,2013-01-01,73.8567437,18.5204303
PUNE(MS),January,2014,548689,474,1148,816,PUNE,MS,2014-01-01,73.8567437,18.5204303
PUNE(MS),January,2015,434477,686,1664,1177,PUNE,MS,2015-01-01,73.8567437,18.5204303
PUNE(MS),January,2016,325669,613,1729,1488,PUNE,MS,2016-01-01,73.8567437,18.5204303
PUNE(MS),February,1999,348353,238,379,321,PUNE,MS,1999-02-01,73.8567437,18.5204303
PUNE(MS),February,2000,323065,142,264,229,PUNE,MS,2000-02-01,73.8567437,18.5204303
PUNE(MS),February,2001,610279,277,399,351,PUNE,MS,2001-02-01,73.8567437,18.5204303
PUNE(MS),February,2002,432072,155,267,223,PUNE,MS,2002-02-01,73.8567437,18.5204303
PUNE(MS),February,2003,289309,152,258,206,PUNE,MS,2003-02-01,73.8567437,18.5204303
PUNE(MS),February,2004,407492,505,742,689,PUNE,MS,2004-02-01,73.8567437,18.5204303
PUNE(MS),February,2005,322842,144,391,285,PUNE,MS,2005-02-01,73.8567437,18.5204303
PUNE(MS),February,2006,289887,154,318,250,PUNE,MS,2006-02-01,73.8567437,18.5204303
PUNE(MS),February,2007,566022,495,1041,757,PUNE,MS,2007-02-01,73.8567437,18.5204303
PUNE(MS),February,2008,432665,179,399,309,PUNE,MS,2008-02-01,73.8567437,18.5204303
PUNE(MS),February,2009,620693,730,1200,962,PUNE,MS,2009-02-01,73.8567437,18.5204303
PUNE(MS),February,2010,575235,797,1246,1021,PUNE,MS,2010-02-01,73.8567437,18.5204303
PUNE(MS),February,2011,524243,500,1125,813,PUNE,MS,2011-02-01,73.8567437,18.5204303
PUNE(MS),February,2012,404884,230,459,342,PUNE,MS,2012-02-01,73.8567437,18.5204303
PUNE(MS),February,2013,657744,640,1517,1078,PUNE,MS,2013-02-01,73.8567437,18.5204303
PUNE(MS),February,2014,561226,308,785,523,PUNE,MS,2014-02-01,73.8567437,18.5204303
PUNE(MS),February,2015,600920,695,1645,1173,PUNE,MS,2015-02-01,73.8567437,18.5204303
PUNE(MS),February,2016,431686,457,1102,891,PUNE,MS,2016-02-01,73.8567437,18.5204303
PUNE(MS),March,1999,353155,245,333,292,PUNE,MS,1999-03-01,73.8567437,18.5204303
PUNE(MS),March,2000,656545,133,249,214,PUNE,MS,2000-03-01,73.8567437,18.5204303
PUNE(MS),March,2001,534899,246,342,308,PUNE,MS,2001-03-01,73.8567437,18.5204303
PUNE(MS),March,2002,436648,143,228,187,PUNE,MS,2002-03-01,73.8567437,18.5204303
PUNE(MS),March,2003,377614,153,273,220,PUNE,MS,2003-03-01,73.8567437,18.5204303
PUNE(MS),March,2004,320582,353,484,424,PUNE,MS,2004-03-01,73.8567437,18.5204303
PUNE(MS),March,2005,324875,166,353,266,PUNE,MS,2005-03-01,73.8567437,18.5204303
PUNE(MS),March,2006,324804,176,269,223,PUNE,MS,2006-03-01,73.8567437,18.5204303
PUNE(MS),March,2007,449404,372,718,543,PUNE,MS,2007-03-01,73.8567437,18.5204303
PUNE(MS),March,2008,490612,165,372,254,PUNE,MS,2008-03-01,73.8567437,18.5204303
PUNE(MS),March,2009,642870,611,814,707,PUNE,MS,2009-03-01,73.8567437,18.5204303
PUNE(MS),March,2010,505313,588,768,676,PUNE,MS,2010-03-01,73.8567437,18.5204303
PUNE(MS),March,2011,481607,334,619,480,PUNE,MS,2011-03-01,73.8567437,18.5204303
PUNE(MS),March,2012,492800,270,479,374,PUNE,MS,2012-03-01,73.8567437,18.5204303
PUNE(MS),March,2013,402402,515,1048,780,PUNE,MS,2013-03-01,73.8567437,18.5204303
PUNE(MS),March,2014,496146,445,900,670,PUNE,MS,2014-03-01,73.8567437,18.5204303
PUNE(MS),March,2015,440594,584,1413,1003,PUNE,MS,2015-03-01,73.8567437,18.5204303
PUNE(MS),March,2016,377553,432,855,700,PUNE,MS,2016-03-01,73.8567437,18.5204303
PUNE(MS),April,1999,390826,252,400,354,PUNE,MS,1999-04-01,73.8567437,18.5204303
PUNE(MS),April,2000,469417,114,252,222,PUNE,MS,2000-04-01,73.8567437,18.5204303
PUNE(MS),April,2001,396723,232,307,276,PUNE,MS,2001-04-01,73.8567437,18.5204303
PUNE(MS),April,2002,437883,139,217,182,PUNE,MS,2002-04-01,73.8567437,18.5204303
PUNE(MS),April,2003,265897,202,336,273,PUNE,MS,2003-04-01,73.8567437,18.5204303
PUNE(MS),April,2004,181247,264,426,364,PUNE,MS,2004-04-01,73.8567437,18.5204303
PUNE(MS),April,2005,296284,192,384,301,PUNE,MS,2005-04-01,73.8567437,18.5204303
PUNE(MS),April,2006,361436,153,286,233,PUNE,MS,2006-04-01,73.8567437,18.5204303
PUNE(MS),April,2007,267526,318,587,449,PUNE,MS,2007-04-01,73.8567437,18.5204303
PUNE(MS),April,2008,332460,161,362,261,PUNE,MS,2008-04-01,73.8567437,18.5204303
PUNE(MS),April,2009,362506,460,578,516,PUNE,MS,2009-04-01,73.8567437,18.5204303
PUNE(MS),April,2010,284670,498,633,571,PUNE,MS,2010-04-01,73.8567437,18.5204303
PUNE(MS),April,2011,296748,360,590,475,PUNE,MS,2011-04-01,73.8567437,18.5204303
PUNE(MS),April,2012,372383,286,536,415,PUNE,MS,2012-04-01,73.8567437,18.5204303
PUNE(MS),April,2013,298921,471,968,718,PUNE,MS,2013-04-01,73.8567437,18.5204303
PUNE(MS),April,2014,300592,500,1022,758,PUNE,MS,2014-04-01,73.8567437,18.5204303
PUNE(MS),April,2015,358678,546,1340,937,PUNE,MS,2015-04-01,73.8567437,18.5204303
PUNE(MS),May,1999,403277,317,555,489,PUNE,MS,1999-05-01,73.8567437,18.5204303
PUNE(MS),May,2000,420918,142,272,222,PUNE,MS,2000-05-01,73.8567437,18.5204303
PUNE(MS),May,2001,318420,183,278,241,PUNE,MS,2001-05-01,73.8567437,18.5204303
PUNE(MS),May,2002,441650,155,260,223,PUNE,MS,2002-05-01,73.8567437,18.5204303
PUNE(MS),May,2003,417494,226,403,322,PUNE,MS,2003-05-01,73.8567437,18.5204303
PUNE(MS),May,2004,162051,235,455,356,PUNE,MS,2004-05-01,73.8567437,18.5204303
PUNE(MS),May,2005,291993,189,380,297,PUNE,MS,2005-05-01,73.8567437,18.5204303
PUNE(MS),May,2006,288697,146,284,234,PUNE,MS,2006-05-01,73.8567437,18.5204303
PUNE(MS),May,2007,198159,332,638,470,PUNE,MS,2007-05-01,73.8567437,18.5204303
PUNE(MS),May,2008,254751,161,360,263,PUNE,MS,2008-05-01,73.8567437,18.5204303
PUNE(MS),May,2009,250284,492,627,555,PUNE,MS,2009-05-01,73.8567437,18.5204303
PUNE(MS),May,2010,219816,543,703,622,PUNE,MS,2010-05-01,73.8567437,18.5204303
PUNE(MS),May,2011,264177,378,623,501,PUNE,MS,2011-05-01,73.8567437,18.5204303
PUNE(MS),May,2012,318147,310,558,432,PUNE,MS,2012-05-01,73.8567437,18.5204303
PUNE(MS),May,2013,294869,508,1121,814,PUNE,MS,2013-05-01,73.8567437,18.5204303
PUNE(MS),May,2014,266773,525,1283,901,PUNE,MS,2014-05-01,73.8567437,18.5204303
PUNE(MS),May,2015,277415,723,1745,1225,PUNE,MS,2015-05-01,73.8567437,18.5204303
PUNE(MS),June,1999,324550,313,531,478,PUNE,MS,1999-06-01,73.8567437,18.5204303
PUNE(MS),June,2000,428426,125,272,222,PUNE,MS,2000-06-01,73.8567437,18.5204303
PUNE(MS),June,2001,243745,253,373,308,PUNE,MS,2001-06-01,73.8567437,18.5204303
PUNE(MS),June,2002,415416,209,373,326,PUNE,MS,2002-06-01,73.8567437,18.5204303
PUNE(MS),June,2003,246657,392,571,497,PUNE,MS,2003-06-01,73.8567437,18.5204303
PUNE(MS),June,2004,164304,330,521,439,PUNE,MS,2004-06-01,73.8567437,18.5204303
PUNE(MS),June,2005,239536,206,462,346,PUNE,MS,2005-06-01,73.8567437,18.5204303
PUNE(MS),June,2006,287935,181,401,320,PUNE,MS,2006-06-01,73.8567437,18.5204303
PUNE(MS),June,2007,166871,539,993,777,PUNE,MS,2007-06-01,73.8567437,18.5204303
PUNE(MS),June,2008,150911,221,529,366,PUNE,MS,2008-06-01,73.8567437,18.5204303
PUNE(MS),June,2009,202232,596,827,707,PUNE,MS,2009-06-01,73.8567437,18.5204303
PUNE(MS),June,2010,196117,557,856,715,PUNE,MS,2010-06-01,73.8567437,18.5204303
PUNE(MS),June,2011,215237,551,860,702,PUNE,MS,2011-06-01,73.8567437,18.5204303
PUNE(MS),June,2012,248325,385,698,539,PUNE,MS,2012-06-01,73.8567437,18.5204303
